"procurement_id","procurement_number","procurement_date","supplier_id","supplier_code","supplier_name","material_id","material_code","material_name","warehouse_id","warehouse_name","quantity","unit_price","total_amount","currency","tax_rate","payment_terms","logistics_provider","tracking_number","ship_date","estimated_delivery_date","actual_delivery_date","inspection_status","notes","created_date","status","po_number","delivery_batch","total_batches"
PR0000360,GR-202604-0277,"2026-04-04",SUP-029,SUP-029,包头稀土高新材料公司,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,广州天翼原材料集散中心,3910,1192.12,4661189.2,USD,0.13,月结45天,百世快递,LOG20230304292562,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0003超量，已解除采购订单关联,"2025-03-03",Active,"","",""
PR0000361,GR-202604-0340,"2026-04-04",SUP-029,SUP-029,包头稀土高新材料公司,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH005,广州天翼原材料集散中心,3238,1238.63,4010683.94,USD,0.13,月结45天,京东物流,LOG20230323988885,"2026-04-10","2026-04-13","2026-04-15",验收中,质量合格;历史到货-原采购订单PO-202604-0003超量，已解除采购订单关联,"2025-03-21",Active,"","",""
PR0000362,GR-202604-0357,"2026-04-04",SUP-033,SUP-033,江铜集团铜材公司,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,广州天翼原材料集散中心,1634,2681.18,4381048.12,USD,0.13,月结45天,京东物流,LOG20230404899628,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0004超量，已解除采购订单关联,"2025-04-03",Active,"","",""
PR0000363,GR-202604-0269,"2026-04-04",SUP-033,SUP-033,江铜集团铜材公司,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,广州天翼原材料集散中心,2406,2617.28,6297175.68,USD,0.13,月结45天,安能物流,LOG20230331141230,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0004超量，已解除采购订单关联,"2025-03-30",Active,"","",""
PR0000364,GR-202604-0348,"2026-04-04",SUP-033,SUP-033,江铜集团铜材公司,M0122,RAW-COPPER-WIRE,铜漆包线,WH005,广州天翼原材料集散中心,2440,2722.64,6643241.6,USD,0.13,月结45天,中通快递,LOG20230408615975,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0004超量，已解除采购订单关联,"2025-04-05",Active,"","",""
PR0000365,GR-202604-0126,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH005,广州天翼原材料集散中心,1531,3924.27,6008057.37,CNY,0.13,款到发货,中铁快运,LOG20230109611232,"2026-04-10","2026-04-13","2026-04-15",验收中,历史到货-原采购订单PO-202604-0086超量，已解除采购订单关联,"2025-01-06",Active,"","",""
PR0000366,GR-202604-0099,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH005,广州天翼原材料集散中心,1322,3911.32,5170765.04,CNY,0.13,款到发货,申通快递,LOG20230110668946,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0086超量，已解除采购订单关联,"2025-01-08",Active,"","",""
PR0000367,GR-202604-0145,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH005,广州天翼原材料集散中心,1223,3625.35,4433803.05,CNY,0.13,款到发货,中铁快运,LOG20230119912323,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0086超量，已解除采购订单关联,"2025-01-17",Active,"","",""
PR0000368,GR-202604-0129,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH005,广州天翼原材料集散中心,2746,3919.79,10763743.34,CNY,0.13,款到发货,安能物流,LOG20230110910045,"2026-04-10","2026-04-13","2026-04-15",验收中,历史到货-原采购订单PO-202604-0086超量，已解除采购订单关联,"2025-01-08",Active,"","",""
PR0000369,GR-202604-0123,"2026-04-04",SUP-017,SUP-017,宁德时代新能源科技,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,广州天翼原材料集散中心,2971,931.89,2768645.19,CNY,0.13,款到发货,京东物流,LOG20230116571540,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0039超量，已解除采购订单关联,"2025-01-14",Active,"","",""
PR0000370,GR-202604-0109,"2026-04-04",SUP-017,SUP-017,宁德时代新能源科技,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,广州天翼原材料集散中心,1330,923.91,1228800.3,CNY,0.13,款到发货,韵达快递,LOG20230109253774,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0039超量，已解除采购订单关联,"2025-01-08",Active,"","",""
PR0000371,GR-202604-0143,"2026-04-04",SUP-017,SUP-017,宁德时代新能源科技,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH005,广州天翼原材料集散中心,2295,948.82,2177541.9,CNY,0.13,款到发货,安能物流,LOG20230116233561,"2026-04-11","2026-04-14","2026-04-16",已验收,历史到货-原采购订单PO-202604-0039超量，已解除采购订单关联,"2025-01-15",Active,"","",""
PR0000372,GR-202604-0115,"2026-04-04",SUP-010,SUP-010,生益科技股份有限公司,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,广州天翼原材料集散中心,1819,4239.2,7711104.8,CNY,0.13,月结45天,中通快递,LOG20230113788655,"2026-04-10","2026-04-13","2026-04-15",已验收,历史到货-原采购订单PO-202604-0006超量，已解除采购订单关联,"2025-01-11",Active,"","",""
PR0000373,GR-202604-0182,"2026-04-04",SUP-010,SUP-010,生益科技股份有限公司,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,广州天翼原材料集散中心,1261,4778.15,6025247.15,CNY,0.13,月结45天,百世快递,LOG20230113293583,"2026-04-10","2026-04-13","2026-04-15",待验收,提前交付;历史到货-原采购订单PO-202604-0006超量，已解除采购订单关联,"2025-01-10",Active,"","",""
PR0000374,GR-202604-0077,"2026-04-04",SUP-010,SUP-010,生益科技股份有限公司,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,广州天翼原材料集散中心,1522,4755.04,7237170.88,CNY,0.13,月结45天,京东物流,LOG20230102947931,"2026-04-10","2026-04-13","2026-04-15",待验收,历史到货-原采购订单PO-202604-0006超量，已解除采购订单关联,"2025-12-31",Active,"","",""
PR0000375,GR-202604-0165,"2026-04-04",SUP-010,SUP-010,生益科技股份有限公司,M0125,RAW-FR4-CCL,FR4覆铜板,WH005,广州天翼原材料集散中心,907,4214.92,3822932.44,CNY,0.13,月结45天,中通快递,LOG20230107543894,"2026-04-10","2026-04-13","2026-04-15",已验收,质量合格;历史到货-原采购订单PO-202604-0006超量，已解除采购订单关联,"2025-01-05",Active,"","",""
PR0000376,GR-202604-0359,"2026-04-04",SUP-020,SUP-020,格氏ace电池科技,M0034,PART-BAT-12S-16000,"12S16000mAh工业电池",WH002,东莞天翼电子材料仓库,260,421.04,,CNY,0.13,月结60天,德邦,LOG2026000376,"2026-04-11","2026-04-17","2026-04-17",已验收,"","2026-04-03",Active,PO-202604-0170,"",""
PR0000377,GR-202604-0360,"2026-04-03",SUP-039,SUP-039,常州雷达测高仪制造厂,M0027,PART-RADAR-ALT,雷达测高仪,WH002,东莞天翼电子材料仓库,260,96.37,,CNY,0.13,月结30天,申通,LOG2026000377,"2026-04-04","2026-04-14","2026-04-14",已验收,"","2026-04-03",Active,PO-202604-0065,"",""
PR0000378,GR-202605-0015,"2026-05-12",SUP-022,SUP-022,豪威科技（OmniVision）,M0022,PART-CAM-FPV,FPV图传相机,WH002,东莞天翼电子材料仓库,483,769.41,,CNY,0.13,月结60天,申通,LOG2026000378,"2026-05-13","2026-05-14","2026-05-17",已验收,历史到货-原采购订单PO-202605-0045超量，已解除采购订单关联,"2026-05-12",Active,"","",""
PR0000379,GR-202605-0016,"2026-05-05",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,483,123.32,,CNY,0.13,月结45天,申通,LOG2026000379,"2026-05-06","2026-05-17","2026-05-10",已验收,历史到货-原采购订单PO-202605-0095超量，已解除采购订单关联,"2026-05-05",Active,"","",""
PR0000380,GR-202604-0361,"2026-04-03",SUP-021,SUP-021,索尼半导体解决方案,M0022,PART-CAM-FPV,FPV图传相机,WH002,东莞天翼电子材料仓库,260,839.84,,CNY,0.13,月结30天,申通,LOG2026000380,"2026-04-04","2026-04-24","2026-04-08",待验收,"","2026-04-03",Active,PO-202604-0028,"",""
PR0000381,GR-202604-0362,"2026-04-07",SUP-017,SUP-017,宁德时代新能源科技,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,东莞天翼电子材料仓库,1011,412.85,,CNY,0.13,月结45天,德邦,LOG2026000381,"2026-04-08","2026-04-17","2026-04-17",部分验收,"","2026-04-07",Active,PO-202604-0039,"",""
PR0000382,GR-202605-0017,"2026-05-03",SUP-022,SUP-022,豪威科技（OmniVision）,M0022,PART-CAM-FPV,FPV图传相机,WH002,东莞天翼电子材料仓库,600,1162.8,,CNY,0.13,月结30天,申通,LOG2026000382,"2026-05-04","2026-05-14","2026-05-08",待验收,"","2026-05-03",Active,PO-202605-0045,"",""
PR0000383,GR-202604-0363,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH002,东莞天翼电子材料仓库,616,180.16,,CNY,0.13,月结60天,申通,LOG2026000383,"2026-04-04","2026-04-17","2026-04-08",部分验收,"","2026-04-03",Active,PO-202604-0086,"",""
PR0000384,GR-202604-0364,"2026-04-03",SUP-012,SUP-012,深圳大疆创新动力系统,M0037,PART-MOTOR-5010-PRO,"5010重载无刷电机",WH002,东莞天翼电子材料仓库,1482,226.93,,CNY,0.13,月结45天,德邦,LOG2026000384,"2026-04-04","2026-04-28","2026-04-28",待验收,历史到货-原采购订单PO-202604-0029超量，已解除采购订单关联,"2026-04-03",Active,"","",""
PR0000385,GR-202604-0365,"2026-04-07",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH002,东莞天翼电子材料仓库,2166,994.37,,CNY,0.13,月结60天,德邦,LOG2026000385,"2026-04-08","2026-04-20","2026-04-20",待验收,历史到货-原采购订单PO-202604-0075超量，已解除采购订单关联,"2026-04-07",Active,"","",""
PR0000386,GR-202605-0018,"2026-05-07",SUP-027,SUP-027,深圳铝合金精密加工厂,M0056,COMP-MOTOR-MOUNT-AL-HD,重载铝合金电机座,WH002,东莞天翼电子材料仓库,2400,104.88,,CNY,0.13,月结60天,顺丰,LOG2026000386,"2026-05-08","2026-05-14","2026-05-14",已验收,"","2026-05-07",Active,PO-202605-0099,"",""
PR0000387,GR-202604-0366,"2026-04-12",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,361,24.6,,CNY,0.13,月结45天,德邦,LOG2026000387,"2026-04-13","2026-04-26","2026-04-26",待验收,历史到货-原采购订单PO-202604-0033超量，已解除采购订单关联,"2026-04-12",Active,"","",""
PR0000388,GR-202604-0367,"2026-04-04",SUP-020,SUP-020,格氏ace电池科技,M0034,PART-BAT-12S-16000,"12S16000mAh工业电池",WH002,东莞天翼电子材料仓库,260,421.04,,CNY,0.13,月结60天,中通,LOG2026000388,"2026-04-11","2026-04-17","2026-04-17",待验收,"","2026-04-03",Active,PO-202604-0170,"",""
PR0000389,GR-202604-0368,"2026-04-03",SUP-039,SUP-039,常州雷达测高仪制造厂,M0027,PART-RADAR-ALT,雷达测高仪,WH002,东莞天翼电子材料仓库,260,96.37,,CNY,0.13,月结30天,德邦,LOG2026000389,"2026-04-04","2026-04-14","2026-04-08",待验收,历史到货-原采购订单PO-202604-0065超量，已解除采购订单关联,"2026-04-03",Active,"","",""
PR0000390,GR-202605-0019,"2026-05-12",SUP-022,SUP-022,豪威科技（OmniVision）,M0022,PART-CAM-FPV,FPV图传相机,WH002,东莞天翼电子材料仓库,386,769.41,,CNY,0.13,月结60天,顺丰,LOG2026000390,"2026-05-13","2026-05-14","2026-05-14",部分验收,历史到货-原采购订单PO-202605-0045超量，已解除采购订单关联,"2026-05-12",Active,"","1","2"
PR0000391,GR-202604-0369,"2026-04-07",SUP-026,SUP-026,中航复合材料有限公司,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,东莞天翼电子材料仓库,247,784.24,,CNY,0.13,月结60天,顺丰,LOG2026000391,"2026-04-08","2026-04-26","2026-04-26",已验收,"","2026-04-07",Active,PO-202604-0026,"",""
PR0000392,GR-202604-0370,"2026-04-09",SUP-016,SUP-016,APC螺旋桨美国公司,M0039,PART-PROP-3016-CF,"3016碳纤螺旋桨",WH002,东莞天翼电子材料仓库,247,660.02,,CNY,0.13,月结60天,中通,LOG2026000392,"2026-04-10","2026-04-14","2026-04-14",待验收,历史到货-原采购订单PO-202604-0031超量，已解除采购订单关联,"2026-04-09",Active,"","1","3"
PR0000393,GR-202605-0020,"2026-05-09",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0037,PART-MOTOR-5010-PRO,"5010重载无刷电机",WH002,东莞天翼电子材料仓库,570,257.02,,CNY,0.13,月结45天,顺丰,LOG2026000393,"2026-05-10","2026-05-20","2026-05-14",待验收,"","2026-05-09",Active,PO-202605-0046,"",""
PR0000394,GR-202605-0021,"2026-05-05",SUP-014,SUP-014,好盈电子科技有限公司,M0038,PART-ESC-60A,"60A电调",WH002,东莞天翼电子材料仓库,600,56.05,,CNY,0.13,月结45天,中通,LOG2026000394,"2026-05-06","2026-05-26","2026-05-26",部分验收,"","2026-05-05",Active,PO-202605-0047,"",""
PR0000395,GR-202604-0371,"2026-04-12",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,361,24.6,,CNY,0.13,月结45天,德邦,LOG2026000395,"2026-04-13","2026-04-26","2026-04-26",已验收,历史到货-原采购订单PO-202604-0033超量，已解除采购订单关联,"2026-04-12",Active,"","",""
PR0000396,GR-202604-0372,"2026-04-09",SUP-039,SUP-039,常州雷达测高仪制造厂,M0027,PART-RADAR-ALT,雷达测高仪,WH002,东莞天翼电子材料仓库,114,386.84,,CNY,0.13,月结30天,中通,LOG2026000396,"2026-04-10","2026-04-20","2026-04-20",已验收,历史到货-原采购订单PO-202604-0065超量，已解除采购订单关联,"2026-04-09",Active,"","",""
PR0000397,GR-202605-0022,"2026-05-03",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,570,102.32,,CNY,0.13,月结45天,中通,LOG2026000397,"2026-05-04","2026-05-17","2026-05-17",已验收,"","2026-05-03",Active,PO-202605-0095,"",""
PR0000398,GR-202604-0373,"2026-04-12",SUP-029,SUP-029,包头稀土高新材料公司,M0121,RAW-NEODYMIUM,钕铁硼磁性材料,WH002,东莞天翼电子材料仓库,70,308.39,,CNY,0.13,月结60天,申通,LOG2026000398,"2026-04-13","2026-04-24","2026-04-24",待验收,"","2026-04-12",Active,PO-202604-0003,"",""
PR0000399,GR-202604-0374,"2026-04-09",SUP-033,SUP-033,江铜集团铜材公司,M0122,RAW-COPPER-WIRE,铜漆包线,WH002,东莞天翼电子材料仓库,126,836.75,,CNY,0.13,月结30天,顺丰,LOG2026000399,"2026-04-10","2026-04-17","2026-04-17",已验收,"","2026-04-09",Active,PO-202604-0004,"",""
PR0000400,GR-202605-0023,"2026-05-07",SUP-038,SUP-038,深圳农业喷洒系统公司,M0035,PART-SPRAYER-20L,"20升智能喷洒系统",WH002,东莞天翼电子材料仓库,497,891.54,,CNY,0.13,月结45天,申通,LOG2026000400,"2026-05-08","2026-05-17","2026-05-17",待验收,历史到货-原采购订单PO-202605-0010超量，已解除采购订单关联,"2026-05-07",Active,"","",""
PR0000401,GR-202605-0024,"2026-05-03",SUP-004,SUP-004,博世传感器技术有限公司,M0073,PART-IMU-ADIS16505,ADIS16505工业级IMU,WH002,东莞天翼电子材料仓库,460,669.87,,CNY,0.13,月结30天,顺丰,LOG2026000401,"2026-05-04","2026-05-17","2026-05-08",待验收,"","2026-05-03",Active,PO-202605-0013,"",""
PR0000402,GR-202605-0025,"2026-05-07",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH002,东莞天翼电子材料仓库,786,739.14,,CNY,0.13,月结60天,中通,LOG2026000402,"2026-05-08","2026-05-24","2026-05-24",部分验收,"","2026-05-07",Active,PO-202605-0106,"",""
PR0000403,GR-202605-0026,"2026-05-03",SUP-002,SUP-002,德州仪器（TI）中国代理,M0108,PART-MCU-STM32H753,STM32H753双核芯片,WH002,东莞天翼电子材料仓库,437,207.94,,CNY,0.13,月结45天,中通,LOG2026000403,"2026-05-04","2026-05-14","2026-05-14",待验收,历史到货-原采购订单PO-202605-0113超量，已解除采购订单关联,"2026-05-03",Active,"","1","3"
PR0000404,GR-202605-0027,"2026-05-05",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH002,东莞天翼电子材料仓库,552,146.59,,CNY,0.13,月结30天,中通,LOG2026000404,"2026-05-06","2026-05-20","2026-05-10",待验收,历史到货-原采购订单PO-202605-0117超量，已解除采购订单关联,"2026-05-05",Active,"","1","3"
PR0000405,GR-202605-0028,"2026-05-05",SUP-032,SUP-032,中芯国际（SMIC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH002,东莞天翼电子材料仓库,1,1062.73,,CNY,0.13,月结45天,申通,LOG2026000405,"2026-05-06","2026-05-14","2026-05-14",待验收,"","2026-05-05",Active,PO-202605-0024,"",""
PR0000406,GR-202604-0375,"2026-04-12",SUP-026,SUP-026,中航复合材料有限公司,M0036,PART-FRAME-HEX-CF-HD,六轴重载碳纤维机架,WH002,东莞天翼电子材料仓库,260,48.56,,CNY,0.13,月结30天,德邦,LOG2026000406,"2026-04-13","2026-04-14","2026-04-17",待验收,历史到货-原采购订单PO-202604-0026超量，已解除采购订单关联,"2026-04-12",Active,"","",""
PR0000407,GR-202604-0376,"2026-04-03",SUP-012,SUP-012,深圳大疆创新动力系统,M0037,PART-MOTOR-5010-PRO,"5010重载无刷电机",WH002,东莞天翼电子材料仓库,444,226.93,,CNY,0.13,月结45天,德邦,LOG2026000407,"2026-04-04","2026-04-28","2026-04-08",已验收,"","2026-04-03",Active,PO-202604-0029,"1","2"
PR0000408,GR-202604-0377,"2026-04-12",SUP-039,SUP-039,常州雷达测高仪制造厂,M0027,PART-RADAR-ALT,雷达测高仪,WH002,东莞天翼电子材料仓库,224,1173.3,,CNY,0.13,月结30天,中通,LOG2026000408,"2026-04-13","2026-04-14","2026-04-14",待验收,历史到货-原采购订单PO-202604-0065超量，已解除采购订单关联,"2026-04-12",Active,"","",""
PR0000409,GR-202604-0378,"2026-04-07",SUP-017,SUP-017,宁德时代新能源科技,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,东莞天翼电子材料仓库,505,412.85,,CNY,0.13,月结45天,申通,LOG2026000409,"2026-04-08","2026-04-17","2026-04-17",待验收,历史到货-原采购订单PO-202604-0039超量，已解除采购订单关联,"2026-04-07",Active,"","1","3"
PR0000410,GR-202605-0029,"2026-05-03",SUP-009,SUP-009,深圳华强PCB制造厂,M0109,PART-PCB-FC-8L,"8层飞控PCB板",WH002,东莞天翼电子材料仓库,247,565.6,,CNY,0.13,月结60天,德邦,LOG2026000410,"2026-05-10","2026-05-13","2026-05-15",部分验收,"","2026-04-09",Active,PO-202605-0055,"",""
PR0000411,GR-202604-0379,"2026-04-09",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH002,东莞天翼电子材料仓库,1,1188.51,,CNY,0.13,月结30天,顺丰,LOG2026000411,"2026-04-10","2026-04-28","2026-04-14",待验收,历史到货-原采购订单PO-202604-0005超量，已解除采购订单关联,"2026-04-09",Active,"","",""
PR0000412,GR-202605-0030,"2026-05-09",SUP-020,SUP-020,格氏ace电池科技,M0040,PART-BAT-12S-22000,"12S22000mAh重载电池",WH002,东莞天翼电子材料仓库,1200,270.19,,CNY,0.13,月结30天,申通,LOG2026000412,"2026-05-10","2026-05-20","2026-05-20",部分验收,历史到货-原采购订单PO-202604-0032超量，已解除采购订单关联,"2026-05-09",Active,"","",""
PR0000413,GR-202605-0031,"2026-05-12",SUP-044,SUP-044,移远通信股份有限公司,M0075,PART-4G-MODULE,"4G通信模块",WH002,东莞天翼电子材料仓库,570,737.78,,CNY,0.13,月结60天,申通,LOG2026000413,"2026-05-13","2026-05-28","2026-05-17",待验收,历史到货-原采购订单PO-202605-0014超量，已解除采购订单关联,"2026-05-12",Active,"","",""
PR0000414,GR-202605-0032,"2026-05-05",SUP-018,SUP-018,比亚迪电池有限公司,M0124,RAW-LIPO-CELL,锂聚合物电芯,WH002,东莞天翼电子材料仓库,1166,1170.89,,CNY,0.13,月结30天,申通,LOG2026000414,"2026-05-06","2026-05-28","2026-05-28",已验收,历史到货-原采购订单PO-202605-0118超量，已解除采购订单关联,"2026-05-05",Active,"","",""
PR0000415,GR-202605-0033,"2026-05-03",SUP-009,SUP-009,深圳华强PCB制造厂,M0109,PART-PCB-FC-8L,"8层飞控PCB板",WH002,东莞天翼电子材料仓库,600,259.89,,CNY,0.13,月结30天,中通,LOG2026000415,"2026-05-04","2026-05-28","2026-05-28",待验收,历史到货-原采购订单PO-202605-0055超量，已解除采购订单关联,"2026-05-03",Active,"","",""
PR0000416,GR-202605-0034,"2026-05-07",SUP-042,SUP-042,深圳线缆连接器公司,M0111,PART-CONN-GH-1.25-10P,GH1.25 10PIN连接器,WH002,东莞天翼电子材料仓库,2280,1085.06,,CNY,0.13,月结60天,申通,LOG2026000416,"2026-05-08","2026-05-20","2026-05-20",已验收,"","2026-05-07",Active,PO-202605-0057,"1","3"
PR0000417,GR-202605-0035,"2026-05-05",SUP-032,SUP-032,中芯国际（SMIC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH002,东莞天翼电子材料仓库,0,865.76,,CNY,0.13,月结30天,德邦,LOG2026000417,"2026-05-06","2026-05-17","2026-05-10",部分验收,"","2026-05-05",Active,PO-202605-0024,"1","2"
PR0000418,GR-202604-0380,"2026-04-03",SUP-012,SUP-012,深圳大疆创新动力系统,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,东莞天翼电子材料仓库,410,917.83,,CNY,0.13,月结60天,申通,LOG2026000418,"2026-04-04","2026-04-17","2026-04-17",已验收,"","2026-04-03",Active,PO-202604-0061,"",""
PR0000419,GR-202604-0381,"2026-04-05",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,361,699.2,,CNY,0.13,月结60天,申通,LOG2026000419,"2026-04-06","2026-04-14","2026-04-10",待验收,历史到货-原采购订单PO-202604-0033超量，已解除采购订单关联,"2026-04-05",Active,"","",""
PR0000420,GR-202605-0036,"2026-05-02",SUP-041,SUP-041,东莞减震件制造厂,M0059,PART-DAMPER-HARD,硬质减震球,WH002,东莞天翼电子材料仓库,1642,400.91,,CNY,0.13,月结45天,申通,LOG2026000420,"2026-05-09","2026-05-12","2026-05-14",待验收,历史到货-原采购订单PO-202605-0101超量，已解除采购订单关联,"2026-04-07",Active,"","1","2"
PR0000421,GR-202604-0382,"2026-04-07",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0085,PART-MOTOR-4114-400KV,"4114 400KV高扭矩电机",WH002,东莞天翼电子材料仓库,649,994.37,,CNY,0.13,月结60天,德邦,LOG2026000421,"2026-04-08","2026-04-20","2026-04-20",部分验收,历史到货-原采购订单PO-202604-0075超量，已解除采购订单关联,"2026-04-07",Active,"","",""
PR0000422,GR-202604-0383,"2026-04-03",SUP-013,SUP-013,美国Castle电调公司,M0086,PART-ESC-50A-FOC,"50A FOC电调",WH002,东莞天翼电子材料仓库,2462,250.44,,CNY,0.13,月结45天,顺丰,LOG2026000422,"2026-04-04","2026-04-28","2026-04-28",部分验收,历史到货-原采购订单PO-202604-0076超量，已解除采购订单关联,"2026-04-03",Active,"","",""
PR0000423,GR-202604-0384,"2026-04-09",SUP-014,SUP-014,好盈电子科技有限公司,M0088,PART-CABLE-ESC-HD,加强型电调线,WH002,东莞天翼电子材料仓库,2462,82.52,,CNY,0.13,月结30天,中通,LOG2026000423,"2026-04-10","2026-04-17","2026-04-14",部分验收,历史到货-原采购订单PO-202604-0078超量，已解除采购订单关联,"2026-04-09",Active,"","",""
PR0000424,GR-202604-0385,"2026-04-05",SUP-018,SUP-018,比亚迪电池有限公司,M0089,PART-BAT-6S-10000,"6S10000mAh智能电池",WH002,东莞天翼电子材料仓库,380,238.51,,CNY,0.13,月结45天,申通,LOG2026000424,"2026-04-06","2026-04-28","2026-04-10",已验收,历史到货-原采购订单PO-202604-0079超量，已解除采购订单关联,"2026-04-05",Active,"","1","2"
PR0000425,GR-202604-0386,"2026-04-03",SUP-027,SUP-027,深圳铝合金精密加工厂,M0123,RAW-AL-ALLOY,铝合金材料,WH002,东莞天翼电子材料仓库,616,180.16,,CNY,0.13,月结60天,德邦,LOG2026000425,"2026-04-04","2026-04-17","2026-04-08",待验收,历史到货-原采购订单PO-202604-0086超量，已解除采购订单关联,"2026-04-03",Active,"","1","2"
PR0000426,GR-202604-0387,"2026-04-03",SUP-031,SUP-031,台积电（TSMC）,M0120,RAW-SI-WAFER-12IN,"12英寸硅晶圆",WH002,东莞天翼电子材料仓库,1,1087.94,,CNY,0.13,月结45天,申通,LOG2026000426,"2026-04-04","2026-04-24","2026-04-24",待验收,"","2026-04-03",Active,PO-202604-0005,"",""
PR0000427,GR-202605-0037,"2026-05-03",SUP-022,SUP-022,豪威科技（OmniVision）,M0022,PART-CAM-FPV,FPV图传相机,WH002,东莞天翼电子材料仓库,600,1162.8,,CNY,0.13,月结30天,中通,LOG2026000427,"2026-05-04","2026-05-14","2026-05-08",已验收,历史到货-原采购订单PO-202605-0045超量，已解除采购订单关联,"2026-05-03",Active,"","",""
PR0000428,GR-202605-0038,"2026-05-09",SUP-011,SUP-011,T-Motor无刷电机有限公司,M0023,ASSY-PWR-TQ,高扭矩动力系统总成,WH002,东莞天翼电子材料仓库,648,683.51,,CNY,0.13,月结60天,申通,LOG2026000428,"2026-05-10","2026-05-20","2026-05-14",已验收,历史到货-原采购订单PO-202605-0009超量，已解除采购订单关联,"2026-05-09",Active,"","1","2"
PR0000429,GR-202605-0039,"2026-05-12",SUP-043,SUP-043,深圳无线通信技术公司,M0025,PART-RC-IND,工业遥控器,WH002,东莞天翼电子材料仓库,480,1111.77,,CNY,0.13,月结30天,德邦,LOG2026000429,"2026-05-13","2026-05-20","2026-05-20",已验收,历史到货-原采购订单PO-202605-0095超量，已解除采购订单关联,"2026-05-12",Active,"","",""
PR0000430,GR-202605-0040,"2026-05-09",SUP-039,SUP-039,常州雷达测高仪制造厂,M0027,PART-RADAR-ALT,雷达测高仪,WH002,东莞天翼电子材料仓库,600,25.08,,CNY,0.13,月结30天,中通,LOG2026000430,"2026-05-10","2026-05-17","2026-05-17",待验收,历史到货-原采购订单PO-202605-0011超量，已解除采购订单关联,"2026-05-09",Active,"","",""
